campaign_id,client_id,duration,contact,pdays,previous,poutcome,y,date
19083,19082,178,cellular,999,0,nonexistent,no,2022-08-24
19084,19083,278,cellular,999,0,nonexistent,no,2022-08-03
19085,19084,156,cellular,999,0,nonexistent,no,2022-08-20
19086,19085,286,cellular,999,0,nonexistent,no,2022-08-19
19087,19086,334,cellular,999,0,nonexistent,no,2022-08-08
19088,19087,222,cellular,999,0,nonexistent,no,2022-08-20
19089,19088,95,cellular,999,0,nonexistent,no,2022-08-10
19090,19089,148,cellular,999,0,nonexistent,no,2022-08-12
19091,19090,177,cellular,999,0,nonexistent,no,2022-08-24
19092,19091,104,cellular,999,0,nonexistent,no,2022-08-06
19093,19092,195,cellular,999,0,nonexistent,no,2022-08-29
19094,19093,182,cellular,999,0,nonexistent,no,2022-08-18
19095,19094,56,cellular,999,0,nonexistent,no,2022-08-28
19096,19095,68,cellular,999,0,nonexistent,no,2022-08-04
19097,19096,297,cellular,999,0,nonexistent,no,2022-08-15
19098,19097,720,cellular,999,0,nonexistent,yes,2022-08-21
19099,19098,231,cellular,999,0,nonexistent,no,2022-08-27
19100,19099,126,cellular,999,0,nonexistent,no,2022-08-08
19101,19100,67,cellular,999,0,nonexistent,no,2022-08-07
19102,19101,316,cellular,999,0,nonexistent,no,2022-08-22
19103,19102,202,cellular,999,0,nonexistent,no,2022-08-22
19104,19103,149,cellular,999,0,nonexistent,no,2022-08-06
19105,19104,168,cellular,999,0,nonexistent,no,2022-08-04
19106,19105,683,cellular,999,0,nonexistent,no,2022-08-25
19107,19106,176,cellular,999,0,nonexistent,no,2022-08-11
19108,19107,66,cellular,999,0,nonexistent,no,2022-08-03
19109,19108,935,cellular,999,0,nonexistent,yes,2022-08-14
19110,19109,320,cellular,999,0,nonexistent,no,2022-08-25
19111,19110,165,cellular,999,0,nonexistent,no,2022-08-04
19112,19111,241,cellular,999,0,nonexistent,no,2022-08-09
19113,19112,199,cellular,999,0,nonexistent,no,2022-08-20
19114,19113,622,cellular,999,0,nonexistent,no,2022-08-05
19115,19114,158,cellular,999,0,nonexistent,no,2022-08-21
19116,19115,531,cellular,999,0,nonexistent,yes,2022-08-02
19117,19116,141,cellular,999,0,nonexistent,no,2022-08-13
19118,19117,414,cellular,999,0,nonexistent,no,2022-08-24
19119,19118,339,cellular,999,0,nonexistent,no,2022-08-04
19120,19119,68,cellular,999,0,nonexistent,no,2022-08-28
19121,19120,123,cellular,999,0,nonexistent,no,2022-08-27
19122,19121,766,cellular,999,0,nonexistent,yes,2022-08-12
19123,19122,27,cellular,999,0,nonexistent,no,2022-08-17
19124,19123,85,cellular,999,0,nonexistent,no,2022-08-20
19125,19124,229,cellular,999,0,nonexistent,no,2022-08-01
19126,19125,112,cellular,999,0,nonexistent,no,2022-08-02
19127,19126,704,cellular,999,0,nonexistent,no,2022-08-02
19128,19127,104,cellular,999,0,nonexistent,no,2022-08-27
19129,19128,409,cellular,999,0,nonexistent,no,2022-08-07
19130,19129,106,cellular,999,0,nonexistent,no,2022-08-07
19131,19130,1311,cellular,999,0,nonexistent,yes,2022-08-02
19132,19131,223,cellular,999,0,nonexistent,no,2022-08-27
19133,19132,166,cellular,999,0,nonexistent,no,2022-08-21
19134,19133,287,cellular,999,0,nonexistent,no,2022-08-20
19135,19134,109,cellular,999,0,nonexistent,no,2022-08-28
19136,19135,291,cellular,999,0,nonexistent,no,2022-08-29
19137,19136,307,cellular,999,0,nonexistent,no,2022-08-10
19138,19137,451,cellular,999,0,nonexistent,no,2022-08-25
19139,19138,33,cellular,999,0,nonexistent,no,2022-08-20
19140,19139,239,cellular,999,0,nonexistent,no,2022-08-25
19141,19140,318,cellular,999,0,nonexistent,no,2022-08-21
19142,19141,101,cellular,999,0,nonexistent,no,2022-08-23
19143,19142,80,cellular,999,0,nonexistent,no,2022-08-24
19144,19143,117,cellular,999,0,nonexistent,no,2022-08-05
19145,19144,193,cellular,999,0,nonexistent,no,2022-08-19
19146,19145,153,cellular,999,0,nonexistent,no,2022-08-25
19147,19146,132,cellular,999,0,nonexistent,no,2022-08-17
19148,19147,203,cellular,999,0,nonexistent,no,2022-08-18
19149,19148,344,cellular,999,0,nonexistent,no,2022-08-01
19150,19149,197,cellular,999,0,nonexistent,no,2022-08-13
19151,19150,112,telephone,999,0,nonexistent,no,2022-08-07
19152,19151,101,cellular,999,0,nonexistent,no,2022-08-14
19153,19152,1332,cellular,999,0,nonexistent,yes,2022-08-08
19154,19153,155,cellular,999,0,nonexistent,no,2022-08-25
19155,19154,618,cellular,999,0,nonexistent,yes,2022-08-07
19156,19155,1110,cellular,999,0,nonexistent,no,2022-08-22
19157,19156,445,cellular,999,0,nonexistent,no,2022-08-10
19158,19157,504,cellular,999,0,nonexistent,no,2022-08-18
19159,19158,385,cellular,999,0,nonexistent,no,2022-08-11
19160,19159,425,cellular,999,0,nonexistent,no,2022-08-19
19161,19160,134,cellular,999,0,nonexistent,no,2022-08-16
19162,19161,56,cellular,999,0,nonexistent,no,2022-08-15
19163,19162,121,cellular,999,0,nonexistent,no,2022-08-01
19164,19163,214,cellular,999,0,nonexistent,no,2022-08-10
19165,19164,129,cellular,999,0,nonexistent,no,2022-08-12
19166,19165,146,cellular,999,0,nonexistent,no,2022-08-31
19167,19166,211,cellular,999,0,nonexistent,no,2022-08-02
19168,19167,513,cellular,999,0,nonexistent,no,2022-08-30
19169,19168,371,cellular,999,0,nonexistent,no,2022-08-18
19170,19169,419,cellular,999,0,nonexistent,yes,2022-08-29
19171,19170,210,cellular,999,0,nonexistent,no,2022-08-14
19172,19171,459,cellular,999,0,nonexistent,no,2022-08-19
19173,19172,263,cellular,999,0,nonexistent,no,2022-08-28
19174,19173,332,cellular,999,0,nonexistent,no,2022-08-01
19175,19174,150,cellular,999,0,nonexistent,no,2022-08-25
19176,19175,131,cellular,999,0,nonexistent,no,2022-08-21
19177,19176,1227,cellular,999,0,nonexistent,yes,2022-08-22
19178,19177,507,cellular,999,0,nonexistent,no,2022-08-25
19179,19178,608,cellular,999,0,nonexistent,no,2022-08-17
19180,19179,295,cellular,999,0,nonexistent,no,2022-08-17
19181,19180,178,cellular,999,0,nonexistent,no,2022-08-01
19182,19181,147,cellular,999,0,nonexistent,no,2022-08-05
19183,19182,307,cellular,999,0,nonexistent,no,2022-08-19
19184,19183,109,cellular,999,0,nonexistent,no,2022-08-26
19185,19184,1197,cellular,999,0,nonexistent,no,2022-08-13
19186,19185,1208,cellular,999,0,nonexistent,yes,2022-08-23
19187,19186,78,cellular,999,0,nonexistent,no,2022-08-23
19188,19187,223,cellular,999,0,nonexistent,no,2022-08-02
19189,19188,996,cellular,999,0,nonexistent,no,2022-08-01
19190,19189,92,cellular,999,0,nonexistent,no,2022-08-11
19191,19190,115,cellular,999,0,nonexistent,no,2022-08-20
19192,19191,78,cellular,999,0,nonexistent,no,2022-08-11
19193,19192,116,telephone,999,0,nonexistent,no,2022-08-20
19194,19193,314,cellular,999,0,nonexistent,no,2022-08-19
19195,19194,384,cellular,999,0,nonexistent,no,2022-08-09
19196,19195,46,cellular,999,0,nonexistent,no,2022-08-21
19197,19196,1357,cellular,999,0,nonexistent,yes,2022-08-16
19198,19197,125,cellular,999,0,nonexistent,no,2022-08-17
19199,19198,376,cellular,999,0,nonexistent,no,2022-08-21
19200,19199,455,cellular,999,0,nonexistent,yes,2022-08-28
19201,19200,146,cellular,999,0,nonexistent,no,2022-08-30
19202,19201,81,cellular,999,0,nonexistent,no,2022-08-18
19203,19202,205,cellular,999,0,nonexistent,no,2022-08-14
19204,19203,192,cellular,999,0,nonexistent,no,2022-08-20
19205,19204,269,cellular,999,0,nonexistent,no,2022-08-05
19206,19205,406,cellular,999,0,nonexistent,yes,2022-08-06
19207,19206,103,cellular,999,0,nonexistent,no,2022-08-20
19208,19207,84,cellular,999,0,nonexistent,no,2022-08-03
19209,19208,175,cellular,999,0,nonexistent,no,2022-08-22
19210,19209,902,cellular,999,0,nonexistent,yes,2022-08-16
19211,19210,273,cellular,999,0,nonexistent,no,2022-08-27
19212,19211,92,cellular,999,0,nonexistent,no,2022-08-18
19213,19212,347,cellular,999,0,nonexistent,no,2022-08-27
19214,19213,120,cellular,999,0,nonexistent,no,2022-08-26
19215,19214,80,cellular,999,0,nonexistent,no,2022-08-06
19216,19215,153,cellular,999,0,nonexistent,no,2022-08-16
19217,19216,218,cellular,999,0,nonexistent,no,2022-08-28
19218,19217,43,cellular,999,0,nonexistent,no,2022-08-15
19219,19218,174,cellular,999,0,nonexistent,no,2022-08-31
19220,19219,140,cellular,999,0,nonexistent,no,2022-08-24
19221,19220,277,cellular,999,0,nonexistent,no,2022-08-17
19222,19221,898,cellular,999,0,nonexistent,no,2022-08-03
19223,19222,637,cellular,999,0,nonexistent,yes,2022-08-22
19224,19223,251,cellular,999,0,nonexistent,no,2022-08-02
19225,19224,71,cellular,999,0,nonexistent,no,2022-08-22
19226,19225,115,cellular,999,0,nonexistent,no,2022-08-13
19227,19226,142,cellular,999,0,nonexistent,no,2022-08-03
19228,19227,224,cellular,999,0,nonexistent,no,2022-08-13
19229,19228,254,cellular,999,0,nonexistent,no,2022-08-19
19230,19229,128,cellular,999,0,nonexistent,no,2022-08-15
19231,19230,189,cellular,999,0,nonexistent,no,2022-08-20
19232,19231,90,cellular,999,0,nonexistent,no,2022-08-06
19233,19232,134,cellular,999,0,nonexistent,no,2022-08-10
19234,19233,190,cellular,999,0,nonexistent,no,2022-08-03
19235,19234,165,cellular,999,0,nonexistent,no,2022-08-07
19236,19235,89,cellular,999,0,nonexistent,no,2022-08-02
19237,19236,311,cellular,999,0,nonexistent,no,2022-08-06
19238,19237,81,cellular,999,0,nonexistent,no,2022-08-18
19239,19238,501,cellular,999,0,nonexistent,yes,2022-08-07
19240,19239,165,cellular,999,0,nonexistent,no,2022-08-03
19241,19240,209,cellular,999,0,nonexistent,no,2022-08-01
19242,19241,50,cellular,999,0,nonexistent,no,2022-08-31
19243,19242,58,cellular,999,0,nonexistent,no,2022-08-29
19244,19243,182,cellular,999,0,nonexistent,no,2022-08-16
19245,19244,499,cellular,999,0,nonexistent,no,2022-08-21
19246,19245,720,cellular,999,0,nonexistent,yes,2022-08-08
19247,19246,224,cellular,999,0,nonexistent,no,2022-08-05
19248,19247,113,cellular,999,0,nonexistent,no,2022-08-26
19249,19248,952,cellular,999,0,nonexistent,yes,2022-08-11
19250,19249,38,cellular,999,0,nonexistent,no,2022-08-07
19251,19250,81,cellular,999,0,nonexistent,no,2022-08-16
19252,19251,102,cellular,999,0,nonexistent,no,2022-08-10
19253,19252,184,cellular,999,0,nonexistent,no,2022-08-15
19254,19253,397,cellular,999,0,nonexistent,yes,2022-08-15
19255,19254,102,cellular,999,0,nonexistent,no,2022-08-07
19256,19255,159,cellular,999,0,nonexistent,no,2022-08-16
19257,19256,117,cellular,999,0,nonexistent,no,2022-08-03
19258,19257,194,cellular,999,0,nonexistent,no,2022-08-31
19259,19258,281,cellular,999,0,nonexistent,no,2022-08-14
19260,19259,585,cellular,999,0,nonexistent,no,2022-08-17
19261,19260,139,cellular,999,0,nonexistent,no,2022-08-07
19262,19261,244,cellular,999,0,nonexistent,no,2022-08-08
19263,19262,219,cellular,999,0,nonexistent,no,2022-08-15
19264,19263,65,cellular,999,0,nonexistent,no,2022-08-28
19265,19264,71,cellular,999,0,nonexistent,no,2022-08-13
19266,19265,358,cellular,999,0,nonexistent,no,2022-08-28
19267,19266,163,cellular,999,0,nonexistent,no,2022-08-14
19268,19267,81,cellular,999,0,nonexistent,no,2022-08-04
19269,19268,64,cellular,999,0,nonexistent,no,2022-08-04
19270,19269,359,cellular,999,0,nonexistent,no,2022-08-24
19271,19270,211,cellular,999,0,nonexistent,no,2022-08-02
19272,19271,133,cellular,999,0,nonexistent,no,2022-08-10
19273,19272,131,cellular,999,0,nonexistent,no,2022-08-17
19274,19273,467,cellular,999,0,nonexistent,no,2022-08-10
19275,19274,225,cellular,999,0,nonexistent,no,2022-08-14
19276,19275,91,cellular,999,0,nonexistent,no,2022-08-14
19277,19276,763,cellular,999,0,nonexistent,yes,2022-08-17
19278,19277,184,cellular,999,0,nonexistent,no,2022-08-16
19279,19278,122,cellular,999,0,nonexistent,no,2022-08-21
19280,19279,123,cellular,999,0,nonexistent,no,2022-08-13
19281,19280,103,cellular,999,0,nonexistent,no,2022-08-03
19282,19281,649,cellular,999,0,nonexistent,yes,2022-08-16
19283,19282,88,cellular,999,0,nonexistent,no,2022-08-11
19284,19283,89,cellular,999,0,nonexistent,no,2022-08-28
19285,19284,221,cellular,999,0,nonexistent,no,2022-08-21
19286,19285,126,cellular,999,0,nonexistent,no,2022-08-02
19287,19286,166,cellular,999,0,nonexistent,no,2022-08-13
19288,19287,165,cellular,999,0,nonexistent,no,2022-08-06
19289,19288,68,cellular,999,0,nonexistent,no,2022-08-04
19290,19289,127,cellular,999,0,nonexistent,no,2022-08-03
19291,19290,169,cellular,999,0,nonexistent,no,2022-08-10
19292,19291,78,cellular,999,0,nonexistent,no,2022-08-30
19293,19292,302,cellular,999,0,nonexistent,no,2022-08-05
19294,19293,400,cellular,999,0,nonexistent,no,2022-08-25
19295,19294,375,cellular,999,0,nonexistent,no,2022-08-21
19296,19295,329,cellular,999,0,nonexistent,no,2022-08-29
19297,19296,119,cellular,999,0,nonexistent,no,2022-08-16
19298,19297,341,cellular,999,0,nonexistent,no,2022-08-04
19299,19298,246,cellular,999,0,nonexistent,no,2022-08-29
19300,19299,181,cellular,999,0,nonexistent,no,2022-08-26
19301,19300,127,cellular,999,0,nonexistent,no,2022-08-23
19302,19301,212,cellular,999,0,nonexistent,no,2022-08-10
19303,19302,547,cellular,999,0,nonexistent,yes,2022-08-08
19304,19303,124,cellular,999,0,nonexistent,no,2022-08-23
19305,19304,148,cellular,999,0,nonexistent,no,2022-08-14
19306,19305,174,cellular,999,0,nonexistent,no,2022-08-30
19307,19306,113,cellular,999,0,nonexistent,no,2022-08-10
19308,19307,68,cellular,999,0,nonexistent,no,2022-08-01
19309,19308,232,cellular,999,0,nonexistent,no,2022-08-16
19310,19309,376,cellular,999,0,nonexistent,no,2022-08-20
19311,19310,199,cellular,999,0,nonexistent,no,2022-08-12
19312,19311,179,cellular,999,0,nonexistent,no,2022-08-18
19313,19312,150,cellular,999,0,nonexistent,no,2022-08-21
19314,19313,2191,cellular,999,0,nonexistent,no,2022-08-10
19315,19314,185,cellular,999,0,nonexistent,no,2022-08-25
19316,19315,166,cellular,999,0,nonexistent,no,2022-08-13
19317,19316,275,cellular,999,0,nonexistent,no,2022-08-13
19318,19317,388,cellular,999,0,nonexistent,no,2022-08-01
19319,19318,165,cellular,999,0,nonexistent,no,2022-08-16
19320,19319,89,cellular,999,0,nonexistent,no,2022-08-27
19321,19320,111,cellular,999,0,nonexistent,no,2022-08-15
19322,19321,254,cellular,999,0,nonexistent,no,2022-08-07
19323,19322,344,cellular,999,0,nonexistent,no,2022-08-06
19324,19323,1044,cellular,999,0,nonexistent,yes,2022-08-19
19325,19324,90,cellular,999,0,nonexistent,no,2022-08-16
19326,19325,244,cellular,999,0,nonexistent,no,2022-08-29
19327,19326,84,cellular,999,0,nonexistent,no,2022-08-30
19328,19327,290,cellular,999,0,nonexistent,no,2022-08-31
19329,19328,136,cellular,999,0,nonexistent,no,2022-08-04
19330,19329,365,cellular,999,0,nonexistent,no,2022-08-03
19331,19330,384,cellular,999,0,nonexistent,no,2022-08-15
19332,19331,732,cellular,999,0,nonexistent,no,2022-08-13
19333,19332,168,cellular,999,0,nonexistent,no,2022-08-24
19334,19333,100,cellular,999,0,nonexistent,no,2022-08-12
19335,19334,136,cellular,999,0,nonexistent,no,2022-08-13
19336,19335,301,cellular,999,0,nonexistent,no,2022-08-21
19337,19336,118,cellular,999,0,nonexistent,no,2022-08-09
19338,19337,184,cellular,999,0,nonexistent,no,2022-08-03
19339,19338,44,cellular,999,0,nonexistent,no,2022-08-31
19340,19339,45,cellular,999,0,nonexistent,no,2022-08-10
19341,19340,411,cellular,999,0,nonexistent,no,2022-08-15
19342,19341,120,cellular,999,0,nonexistent,no,2022-08-01
19343,19342,188,cellular,999,0,nonexistent,no,2022-08-26
19344,19343,72,cellular,999,0,nonexistent,no,2022-08-23
19345,19344,128,cellular,999,0,nonexistent,no,2022-08-11
19346,19345,135,cellular,999,0,nonexistent,no,2022-08-19
19347,19346,90,cellular,999,0,nonexistent,no,2022-08-28
19348,19347,102,cellular,999,0,nonexistent,no,2022-08-23
19349,19348,265,cellular,999,0,nonexistent,no,2022-08-27
19350,19349,198,cellular,999,0,nonexistent,no,2022-08-17
19351,19350,170,cellular,999,0,nonexistent,no,2022-08-09
19352,19351,312,cellular,999,0,nonexistent,no,2022-08-19
19353,19352,438,cellular,999,0,nonexistent,no,2022-08-21
19354,19353,601,cellular,999,0,nonexistent,no,2022-08-15
19355,19354,83,cellular,999,0,nonexistent,no,2022-08-21
19356,19355,39,cellular,999,0,nonexistent,no,2022-08-29
19357,19356,163,cellular,999,0,nonexistent,no,2022-08-26
19358,19357,131,cellular,999,0,nonexistent,no,2022-08-05
19359,19358,127,cellular,999,0,nonexistent,no,2022-08-27
19360,19359,168,cellular,999,0,nonexistent,no,2022-08-05
19361,19360,64,cellular,999,0,nonexistent,no,2022-08-17
19362,19361,55,cellular,999,0,nonexistent,no,2022-08-08
19363,19362,378,cellular,999,0,nonexistent,no,2022-08-05
19364,19363,308,cellular,999,0,nonexistent,no,2022-08-24
19365,19364,432,cellular,999,0,nonexistent,no,2022-08-23
19366,19365,240,cellular,999,0,nonexistent,no,2022-08-19
19367,19366,115,telephone,999,0,nonexistent,no,2022-08-31
19368,19367,851,cellular,999,0,nonexistent,no,2022-08-04
19369,19368,291,cellular,999,0,nonexistent,no,2022-08-23
19370,19369,224,cellular,999,0,nonexistent,no,2022-08-31
19371,19370,165,cellular,999,0,nonexistent,no,2022-08-02
19372,19371,126,cellular,999,0,nonexistent,no,2022-08-11
19373,19372,996,cellular,999,0,nonexistent,yes,2022-08-07
19374,19373,83,cellular,999,0,nonexistent,no,2022-08-10
19375,19374,108,cellular,999,0,nonexistent,no,2022-08-07
19376,19375,175,cellular,999,0,nonexistent,no,2022-08-20
19377,19376,536,cellular,999,0,nonexistent,no,2022-08-01
19378,19377,1552,cellular,999,0,nonexistent,yes,2022-08-22
19379,19378,742,cellular,999,0,nonexistent,yes,2022-08-24
19380,19379,171,cellular,999,0,nonexistent,no,2022-08-22
19381,19380,203,cellular,999,0,nonexistent,no,2022-08-19
19382,19381,132,cellular,999,0,nonexistent,no,2022-08-02
19383,19382,588,cellular,999,0,nonexistent,no,2022-08-18
19384,19383,245,cellular,999,0,nonexistent,no,2022-08-16
19385,19384,311,cellular,999,0,nonexistent,no,2022-08-21
19386,19385,175,cellular,999,0,nonexistent,no,2022-08-10
19387,19386,72,cellular,999,0,nonexistent,no,2022-08-26
19388,19387,101,cellular,999,0,nonexistent,no,2022-08-08
19389,19388,184,cellular,999,0,nonexistent,no,2022-08-19
19390,19389,147,cellular,999,0,nonexistent,no,2022-08-25
19391,19390,192,cellular,999,0,nonexistent,no,2022-08-08
19392,19391,275,cellular,999,0,nonexistent,no,2022-08-04
19393,19392,269,cellular,999,0,nonexistent,no,2022-08-17
19394,19393,209,cellular,999,0,nonexistent,no,2022-08-16
19395,19394,130,cellular,999,0,nonexistent,no,2022-08-20
19396,19395,276,cellular,999,0,nonexistent,no,2022-08-16
19397,19396,54,cellular,999,0,nonexistent,no,2022-08-06
19398,19397,83,cellular,999,0,nonexistent,no,2022-08-23
19399,19398,160,cellular,999,0,nonexistent,no,2022-08-29
19400,19399,459,cellular,999,0,nonexistent,no,2022-08-22
19401,19400,739,cellular,999,0,nonexistent,yes,2022-08-23
19402,19401,21,cellular,999,0,nonexistent,no,2022-08-02
19403,19402,252,cellular,999,0,nonexistent,no,2022-08-16
19404,19403,322,cellular,999,0,nonexistent,no,2022-08-17
19405,19404,54,cellular,999,0,nonexistent,no,2022-08-14
19406,19405,406,cellular,999,0,nonexistent,no,2022-08-07
19407,19406,127,cellular,999,0,nonexistent,no,2022-08-23
19408,19407,395,cellular,999,0,nonexistent,no,2022-08-04
19409,19408,286,cellular,999,0,nonexistent,no,2022-08-30
19410,19409,433,cellular,999,0,nonexistent,no,2022-08-09
19411,19410,57,cellular,999,0,nonexistent,no,2022-08-18
19412,19411,292,cellular,999,0,nonexistent,no,2022-08-12
19413,19412,562,cellular,999,0,nonexistent,no,2022-08-15
19414,19413,176,cellular,999,0,nonexistent,no,2022-08-26
19415,19414,293,cellular,999,0,nonexistent,no,2022-08-27
19416,19415,543,cellular,999,0,nonexistent,no,2022-08-20
19417,19416,685,cellular,999,0,nonexistent,no,2022-08-17
19418,19417,45,cellular,999,0,nonexistent,no,2022-08-19
19419,19418,61,cellular,999,0,nonexistent,no,2022-08-08
19420,19419,227,cellular,999,0,nonexistent,no,2022-08-21
19421,19420,79,cellular,999,0,nonexistent,no,2022-08-18
19422,19421,426,cellular,999,0,nonexistent,no,2022-08-03
19423,19422,80,cellular,999,0,nonexistent,no,2022-08-06
19424,19423,236,cellular,999,0,nonexistent,no,2022-08-07
19425,19424,626,cellular,999,0,nonexistent,no,2022-08-04
19426,19425,105,cellular,999,0,nonexistent,no,2022-08-21
19427,19426,275,cellular,999,0,nonexistent,no,2022-08-20
19428,19427,178,cellular,999,0,nonexistent,no,2022-08-21
19429,19428,54,cellular,999,0,nonexistent,no,2022-08-02
19430,19429,226,cellular,999,0,nonexistent,no,2022-08-07
19431,19430,181,cellular,999,0,nonexistent,no,2022-08-02
19432,19431,244,telephone,999,0,nonexistent,no,2022-08-20
19433,19432,131,cellular,999,0,nonexistent,no,2022-08-02
19434,19433,132,cellular,999,0,nonexistent,no,2022-08-19
19435,19434,135,cellular,999,0,nonexistent,no,2022-08-10
19436,19435,210,cellular,999,0,nonexistent,no,2022-08-30
19437,19436,107,cellular,999,0,nonexistent,no,2022-08-24
19438,19437,1250,cellular,999,0,nonexistent,yes,2022-08-20
19439,19438,40,cellular,999,0,nonexistent,no,2022-08-12
19440,19439,1471,cellular,999,0,nonexistent,yes,2022-08-25
19441,19440,1456,cellular,999,0,nonexistent,yes,2022-08-10
19442,19441,122,cellular,999,0,nonexistent,no,2022-08-29
19443,19442,108,cellular,999,0,nonexistent,no,2022-08-21
19444,19443,110,cellular,999,0,nonexistent,no,2022-08-23
19445,19444,186,cellular,999,0,nonexistent,no,2022-08-07
19446,19445,297,cellular,999,0,nonexistent,no,2022-08-03
19447,19446,157,cellular,999,0,nonexistent,no,2022-08-01
19448,19447,93,cellular,999,0,nonexistent,no,2022-08-12
19449,19448,91,cellular,999,0,nonexistent,no,2022-08-06
19450,19449,1288,cellular,999,0,nonexistent,yes,2022-08-20
19451,19450,187,cellular,999,0,nonexistent,no,2022-08-31
19452,19451,59,cellular,999,0,nonexistent,no,2022-08-30
19453,19452,420,cellular,999,0,nonexistent,no,2022-08-02
19454,19453,117,cellular,999,0,nonexistent,no,2022-08-16
19455,19454,82,cellular,999,0,nonexistent,no,2022-08-02
19456,19455,122,cellular,999,0,nonexistent,no,2022-08-16
19457,19456,91,cellular,999,0,nonexistent,no,2022-08-01
19458,19457,64,cellular,999,0,nonexistent,no,2022-08-21
19459,19458,67,cellular,999,0,nonexistent,no,2022-08-10
19460,19459,267,cellular,999,0,nonexistent,no,2022-08-28
19461,19460,74,cellular,999,0,nonexistent,no,2022-08-02
19462,19461,131,cellular,999,0,nonexistent,no,2022-08-09
19463,19462,318,cellular,999,0,nonexistent,no,2022-08-19
19464,19463,78,cellular,999,0,nonexistent,no,2022-08-11
19465,19464,402,cellular,999,0,nonexistent,no,2022-08-05
19466,19465,133,cellular,999,0,nonexistent,no,2022-08-25
19467,19466,123,cellular,999,0,nonexistent,no,2022-08-04
19468,19467,132,cellular,999,0,nonexistent,no,2022-08-21
19469,19468,51,cellular,999,0,nonexistent,no,2022-08-05
19470,19469,51,cellular,999,0,nonexistent,no,2022-08-04
19471,19470,163,cellular,999,0,nonexistent,no,2022-08-08
19472,19471,666,cellular,999,0,nonexistent,no,2022-08-28
19473,19472,395,cellular,999,0,nonexistent,yes,2022-08-01
19474,19473,326,cellular,999,0,nonexistent,no,2022-08-12
19475,19474,292,cellular,999,0,nonexistent,no,2022-08-20
19476,19475,663,cellular,999,0,nonexistent,yes,2022-08-11
19477,19476,126,cellular,999,0,nonexistent,no,2022-08-30
19478,19477,387,cellular,999,0,nonexistent,no,2022-08-12
19479,19478,108,cellular,999,0,nonexistent,no,2022-08-11
19480,19479,135,cellular,999,0,nonexistent,no,2022-08-13
19481,19480,142,cellular,999,0,nonexistent,no,2022-08-30
19482,19481,85,cellular,999,0,nonexistent,no,2022-08-25
19483,19482,287,cellular,999,0,nonexistent,no,2022-08-20
19484,19483,1056,cellular,999,0,nonexistent,yes,2022-08-20
19485,19484,48,cellular,999,0,nonexistent,no,2022-08-23
19486,19485,253,cellular,999,0,nonexistent,no,2022-08-05
19487,19486,228,cellular,999,0,nonexistent,no,2022-08-14
19488,19487,124,cellular,999,0,nonexistent,no,2022-08-29
19489,19488,358,cellular,999,0,nonexistent,no,2022-08-30
19490,19489,239,cellular,999,0,nonexistent,no,2022-08-17
19491,19490,84,cellular,999,0,nonexistent,no,2022-08-27
19492,19491,262,cellular,999,0,nonexistent,no,2022-08-25
19493,19492,224,cellular,999,0,nonexistent,no,2022-08-27
19494,19493,274,cellular,999,0,nonexistent,no,2022-08-16
19495,19494,22,cellular,999,0,nonexistent,no,2022-08-20
19496,19495,309,telephone,999,0,nonexistent,no,2022-08-05
19497,19496,128,cellular,999,0,nonexistent,no,2022-08-07
19498,19497,131,cellular,999,0,nonexistent,no,2022-08-14
19499,19498,159,cellular,999,0,nonexistent,no,2022-08-08
19500,19499,111,cellular,999,0,nonexistent,no,2022-08-23
19501,19500,63,cellular,999,0,nonexistent,no,2022-08-30
19502,19501,30,cellular,999,0,nonexistent,no,2022-08-11
19503,19502,1462,cellular,999,0,nonexistent,no,2022-08-20
19504,19503,205,cellular,999,0,nonexistent,no,2022-08-08
19505,19504,165,cellular,999,0,nonexistent,no,2022-08-05
19506,19505,152,cellular,999,0,nonexistent,no,2022-08-07
19507,19506,225,cellular,999,0,nonexistent,no,2022-08-24
19508,19507,228,cellular,999,0,nonexistent,no,2022-08-18
19509,19508,36,cellular,999,0,nonexistent,no,2022-08-09
19510,19509,199,cellular,999,0,nonexistent,no,2022-08-18
19511,19510,154,cellular,999,0,nonexistent,no,2022-08-22
19512,19511,163,cellular,999,0,nonexistent,no,2022-08-09
19513,19512,566,cellular,999,0,nonexistent,yes,2022-08-08
19514,19513,105,cellular,999,0,nonexistent,no,2022-08-17
19515,19514,1834,cellular,999,0,nonexistent,no,2022-08-05
19516,19515,398,cellular,999,0,nonexistent,no,2022-08-21
19517,19516,131,cellular,999,0,nonexistent,no,2022-08-07
19518,19517,148,cellular,999,0,nonexistent,no,2022-08-28
19519,19518,674,cellular,999,0,nonexistent,yes,2022-08-19
19520,19519,306,cellular,999,0,nonexistent,no,2022-08-30
19521,19520,196,cellular,999,0,nonexistent,no,2022-08-20
19522,19521,1327,cellular,999,0,nonexistent,yes,2022-08-17
19523,19522,46,cellular,999,0,nonexistent,no,2022-08-31
19524,19523,235,cellular,999,0,nonexistent,no,2022-08-05
19525,19524,177,cellular,999,0,nonexistent,no,2022-08-26
19526,19525,359,cellular,999,0,nonexistent,no,2022-08-18
19527,19526,71,cellular,999,0,nonexistent,no,2022-08-09
19528,19527,173,cellular,999,0,nonexistent,no,2022-08-28
19529,19528,526,cellular,999,0,nonexistent,yes,2022-08-14
19530,19529,401,cellular,999,0,nonexistent,yes,2022-08-05
